Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,Issued Date,Receive Policy date,Freelook,CUTOFF,Status,Premium Collected,FYC,RYC,Total Com
60041645,80126259,Premium Collection            ,IF,2024-01-05,2022-11-28,2022-12-02,410.0,20240115,5,3751000.0,0.0,375000.0,375000.0
60041648,80086602,Premium Collection            ,IF,2024-01-05,2021-07-19,2021-08-09,890.0,20240115,5,3041000.0,0.0,196000.0,196000.0
60041648,80087947,Premium Collection            ,IF,2024-01-15,2021-07-28,2021-08-10,889.0,20240115,5,4850000.0,0.0,356000.0,356000.0
60041762,80069786,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-28,2021-01-07,1104.0,20240115,5,5000000.0,0.0,301000.0,301000.0
60041775,80102299,Premium Collection            ,IF,2024-01-09,2022-01-25,2022-02-18,697.0,20240115,5,20699000.0,0.0,1576000.0,1576000.0
60041803,80083621,Premium Collection            ,IF,2024-01-12,2021-06-08,2021-06-12,948.0,20240115,5,4746000.0,45000.0,308000.0,353000.0
60041825,80098199,Full Contract Reversal        ,IF,2024-01-11,2021-12-06,2021-12-21,756.0,20240115,5,-15105000.0,0.0,-1025000.0,-1025000.0
60041825,80098199,Premium Collection            ,IF,2024-01-11,2021-12-06,2021-12-21,756.0,20240115,5,15705000.0,90000.0,1025000.0,1115000.0
60041872,80101799,Premium Collection            ,IF,2024-01-12,2022-01-13,2022-01-17,729.0,20240115,5,12426000.0,0.0,962000.0,962000.0
60041963,80097843,Premium Collection            ,IF,2024-01-15,2021-11-30,2021-12-12,765.0,20240115,5,15017000.0,0.0,1092000.0,1092000.0
60042074,80086393,Premium Collection            ,IF,2024-01-11,2021-07-13,2021-07-24,906.0,20240115,5,15101000.0,0.0,1131000.0,1131000.0
60042074,80086687,Premium Collection            ,IF,2024-01-11,2021-07-15,2021-07-24,906.0,20240115,5,10142000.0,0.0,695000.0,695000.0
60042101,80087620,Premium Collection            ,IF,2024-01-10,2021-07-26,2021-08-12,887.0,20240115,5,7596000.0,0.0,577000.0,577000.0
60042128,80085558,Premium Collection            ,IF,2024-01-03,2021-06-29,2021-07-05,925.0,20240115,5,4727000.0,0.0,362000.0,362000.0
60042204,80086785,Premium Collection            ,IF,2024-01-08,2021-07-15,2021-07-28,902.0,20240115,5,7647000.0,0.0,538000.0,538000.0
60042492,80083705,Premium Collection            ,IF,2024-01-05,2021-06-10,2021-06-15,945.0,20240115,5,7732000.0,0.0,587000.0,587000.0
60042549,80086672,Premium Collection            ,IF,2024-01-08,2021-07-13,2021-07-23,907.0,20240115,5,3773000.0,0.0,269000.0,269000.0
60042783,80129431,Premium Collection            ,IF,2024-01-11,2022-12-23,2022-12-30,382.0,20240115,5,20689000.0,0.0,1994000.0,1994000.0
60042839,80086195,Premium Collection            ,IF,2024-01-10,2021-07-08,2021-07-22,908.0,20240115,5,7544000.0,0.0,533000.0,533000.0
60042839,80099734,Premium Collection            ,IF,2024-01-08,2021-12-28,2022-01-05,741.0,20240115,5,10456000.0,0.0,773000.0,773000.0
60043199,80087146,Premium Collection            ,IF,2024-01-08,2021-07-20,2021-07-27,903.0,20240115,5,3083000.0,0.0,233000.0,233000.0
60043424,80086667,Premium Collection            ,IF,2024-01-15,2021-07-22,2021-07-27,903.0,20240115,5,12590000.0,0.0,928000.0,928000.0
60043666,80126045,Premium Collection            ,IF,2024-01-04,2022-11-28,2022-12-12,400.0,20240115,5,17268000.0,0.0,1543000.0,1543000.0
60043702,80089274,Premium Collection            ,IF,2024-01-12,2021-08-19,2021-08-21,878.0,20240115,5,30223000.0,0.0,2407000.0,2407000.0
60043702,80089334,Premium Collection            ,IF,2024-01-12,2021-08-16,2021-08-21,878.0,20240115,5,25011000.0,0.0,1975000.0,1975000.0
60043702,80095592,Premium Collection            ,IF,2024-01-10,2021-11-03,2021-11-15,792.0,20240115,5,6844000.0,0.0,526000.0,526000.0
60043785,80101796,Premium Collection            ,IF,2024-01-12,2022-01-19,2022-01-23,723.0,20240115,5,12976000.0,0.0,944000.0,944000.0
60043792,80093208,Premium Collection            ,IF,2024-01-11,2021-09-27,2021-09-30,838.0,20240115,5,3022000.0,0.0,244000.0,244000.0
60043999,80132695,Premium Collection            ,IF,2024-01-15,2023-01-30,2023-02-21,329.0,20240115,5,8674000.0,0.0,824000.0,824000.0
60044146,80099193,Premium Collection            ,IF,2024-01-03,2021-12-15,2021-12-20,757.0,20240115,5,12011000.0,0.0,836000.0,836000.0
60044146,80101830,Premium Collection            ,IF,2024-01-15,2022-01-13,2022-01-20,726.0,20240115,5,8051000.0,0.0,603000.0,603000.0
60044338,80099743,Premium Collection            ,IF,2024-01-02,2021-12-27,2022-01-07,739.0,20240115,5,8021000.0,0.0,546000.0,546000.0
60044520,80046468,Flex Prem Premium Collection  ,IF,2024-01-04,2019-07-09,2019-07-15,1646.0,20240115,5,7689000.0,0.0,308000.0,308000.0
60044521,80054015,Flex Prem Premium Collection  ,IF,2024-01-11,2019-12-17,2019-12-23,1485.0,20240115,5,10415000.0,0.0,417000.0,417000.0
60044521,80054015,Single Premium Top-up         ,IF,2024-01-12,2019-12-17,2019-12-23,1485.0,20240115,5,3209000.0,0.0,64000.0,64000.0
60044665,80084481,Premium Collection            ,IF,2024-01-05,2021-06-22,2021-07-06,924.0,20240115,5,7683000.0,0.0,615000.0,615000.0
60044712,80099711,Premium Collection            ,IF,2024-01-03,2021-12-22,2021-12-30,747.0,20240115,5,10000000.0,0.0,788000.0,788000.0
60044745,80085343,Premium Collection            ,IF,2024-01-15,2021-06-28,2021-07-05,925.0,20240115,5,3051000.0,0.0,242000.0,242000.0
60044885,80109974,Premium Collection            ,DH,2024-01-03,2022-05-24,2022-05-28,598.0,20240115,5,13020000.0,0.0,1245000.0,1245000.0
60045133,80097072,Premium Collection            ,IF,2024-01-09,2021-11-29,2021-12-04,773.0,20240115,5,189824000.0,0.0,15017000.0,15017000.0
60045133,80097079,Premium Collection            ,IF,2024-01-09,2021-11-29,2021-12-06,771.0,20240115,5,50132000.0,0.0,3674000.0,3674000.0
60045133,80097109,Premium Collection            ,IF,2024-01-09,2021-12-08,2021-12-10,767.0,20240115,5,57340000.0,0.0,4204000.0,4204000.0
60045133,80097297,Premium Collection            ,IF,2024-01-09,2021-12-06,2021-12-10,767.0,20240115,5,52368000.0,0.0,3839000.0,3839000.0
60045133,80097300,Premium Collection            ,IF,2024-01-09,2021-11-29,2021-12-06,771.0,20240115,5,54905000.0,0.0,4026000.0,4026000.0
60045133,80099703,Premium Collection            ,IF,2024-01-09,2021-12-31,2022-01-15,731.0,20240115,5,68592000.0,0.0,5401000.0,5401000.0
60045133,80101314,Premium Collection            ,IF,2024-01-09,2021-12-31,2022-01-12,734.0,20240115,5,45250000.0,0.0,3513000.0,3513000.0
60045133,80101400,Premium Collection            ,IF,2024-01-09,2021-12-31,2022-01-12,734.0,20240115,5,49030000.0,0.0,3815000.0,3815000.0
60045133,80101406,Premium Collection            ,IF,2024-01-09,2021-12-31,2022-01-12,734.0,20240115,5,71755000.0,0.0,5633000.0,5633000.0
60045379,80084698,Premium Collection            ,IF,2024-01-09,2021-06-25,2021-06-29,931.0,20240115,5,8341000.0,0.0,584000.0,584000.0
60045379,80084777,Premium Collection            ,IF,2024-01-10,2021-06-22,2021-06-26,934.0,20240115,5,10530000.0,0.0,774000.0,774000.0
60045633,80101781,Premium Collection            ,IF,2024-01-10,2022-01-13,2022-01-22,724.0,20240115,5,15000000.0,0.0,1170000.0,1170000.0
60045676,80099649,Premium Collection            ,IF,2024-01-10,2021-12-22,2022-01-07,739.0,20240115,5,15374000.0,0.0,1160000.0,1160000.0
60045770,80124972,Premium Collection            ,IF,2024-01-10,2022-11-10,2022-11-23,419.0,20240115,5,22934000.0,0.0,2234000.0,2234000.0
60045862,80086365,Premium Collection            ,IF,2024-01-12,2021-07-12,2021-07-20,910.0,20240115,5,3311000.0,0.0,249000.0,249000.0
60045953,80103635,Premium Collection            ,IF,2024-01-15,2022-02-16,2022-03-03,684.0,20240115,5,3811000.0,0.0,342000.0,342000.0
60045994,80071783,Flex Prem Premium Collection  ,IF,2024-01-06,2021-01-07,2021-01-13,1098.0,20240115,5,4188000.0,0.0,250000.0,250000.0
60046019,80086182,Premium Collection            ,IF,2024-01-04,2021-07-08,2021-07-17,913.0,20240115,5,3078000.0,0.0,230000.0,230000.0
60046025,80086274,Premium Collection            ,IF,2024-01-05,2021-07-12,2021-07-15,915.0,20240115,5,6015000.0,0.0,451000.0,451000.0
60046123,80086695,Premium Collection            ,IF,2024-01-15,2021-07-13,2021-07-18,912.0,20240115,5,6379000.0,0.0,473000.0,473000.0
60046169,80088843,IAV Top-up(2021)              ,IF,2024-01-15,2021-07-31,2021-08-06,893.0,20240115,5,472000.0,0.0,5000.0,5000.0
60046214,80086921,Premium Collection            ,IF,2024-01-15,2021-07-19,2021-07-24,906.0,20240115,5,7702000.0,0.0,538000.0,538000.0
60046214,80132157,Premium Collection            ,IF,2024-01-03,2023-01-18,2023-02-04,346.0,20240115,5,13905000.0,0.0,1317000.0,1317000.0
60046214,80132236,Premium Collection            ,IF,2024-01-15,2023-01-27,2023-02-04,346.0,20240115,5,12217000.0,0.0,1160000.0,1160000.0
60046238,80099344,Premium Collection            ,IF,2024-01-09,2021-12-17,2022-01-09,737.0,20240115,5,8320000.0,0.0,649000.0,649000.0
60046238,80128850,Premium Collection            ,IF,2024-01-03,2022-12-19,2022-12-24,388.0,20240115,5,10005000.0,0.0,951000.0,951000.0
60046468,80090015,Premium Collection            ,IF,2024-01-15,2021-08-17,2021-08-24,875.0,20240115,5,7946000.0,0.0,538000.0,538000.0
60046468,80095962,Premium Collection            ,IF,2024-01-15,2021-11-16,2021-11-20,787.0,20240115,5,16944000.0,0.0,1223000.0,1223000.0
60046485,80089599,Premium Collection            ,IF,2024-01-08,2021-08-11,2021-08-14,885.0,20240115,5,3994000.0,0.0,286000.0,286000.0
60046485,80089607,Premium Collection            ,IF,2024-01-08,2021-08-11,2021-08-14,885.0,20240115,5,3830000.0,0.0,274000.0,274000.0
60046487,80102932,Premium Collection            ,IF,2024-01-12,2022-01-27,2022-02-11,704.0,20240115,5,12330000.0,0.0,897000.0,897000.0
60046600,80096115,Premium Collection            ,IF,2024-01-15,2021-11-16,2021-11-19,788.0,20240115,5,8156000.0,0.0,598000.0,598000.0
60046812,80087623,Premium Collection            ,IF,2024-01-15,2021-07-27,2021-07-31,899.0,20240115,5,7972000.0,0.0,596000.0,596000.0
60046841,80096031,Premium Collection            ,IF,2024-01-11,2021-11-17,2021-11-19,788.0,20240115,5,15621000.0,0.0,1174000.0,1174000.0
60047016,80123804,IAV Top-up(2021)              ,IF,2024-01-15,2022-10-29,2022-11-03,439.0,20240115,5,22000.0,0.0,2000.0,2000.0
60047115,80098583,Premium Collection            ,IF,2024-01-15,2021-12-10,2021-12-17,760.0,20240115,5,5184000.0,0.0,415000.0,415000.0
60047191,80088099,Premium Collection            ,IF,2024-01-13,2021-07-28,2021-07-30,900.0,20240115,5,7147000.0,0.0,571000.0,571000.0
60047429,80101921,Premium Collection            ,IF,2024-01-15,2022-01-17,2022-01-24,722.0,20240115,5,13285000.0,0.0,1000000.0,1000000.0
60047519,80100222,Premium Collection            ,IF,2024-01-15,2021-12-28,2022-01-09,737.0,20240115,5,7557000.0,0.0,522000.0,522000.0
60047576,80036566,Flex Prem Premium Collection  ,IF,2024-01-10,2019-01-08,2019-01-16,1826.0,20240115,5,9259000.0,0.0,98000.0,98000.0
60047576,80036566,Single Premium Top-up         ,IF,2024-01-11,2019-01-08,2019-01-16,1826.0,20240115,5,2741000.0,0.0,27000.0,27000.0
60047596,80096050,Premium Collection            ,IF,2024-01-15,2021-11-16,2021-11-22,785.0,20240115,5,14575000.0,0.0,1021000.0,1021000.0
60047596,80098354,Premium Collection            ,IF,2024-01-08,2021-12-08,2021-12-11,766.0,20240115,5,5669000.0,0.0,439000.0,439000.0
60047638,80101886,Premium Collection            ,IF,2024-01-15,2022-02-23,2022-03-23,664.0,20240115,5,12009000.0,0.0,886000.0,886000.0
60047665,80100993,Premium Collection            ,IF,2024-01-02,2021-12-31,2022-01-12,734.0,20240115,5,12000000.0,0.0,900000.0,900000.0
60047696,80109394,Premium Collection            ,IF,2024-01-11,2022-05-11,2022-05-18,608.0,20240115,5,7534000.0,0.0,724000.0,724000.0
60047933,80101712,Premium Collection            ,IF,2024-01-03,2022-01-29,2022-02-15,700.0,20240115,5,10035000.0,0.0,773000.0,773000.0
60047939,80101606,Premium Collection            ,IF,2024-01-04,2022-01-06,2022-01-13,733.0,20240115,5,15074000.0,0.0,1135000.0,1135000.0
60048064,80101640,Premium Collection            ,IF,2024-01-05,2022-01-07,2022-01-17,729.0,20240115,5,12000000.0,0.0,895000.0,895000.0
60048087,80086961,Premium Collection            ,IF,2024-01-12,2021-07-19,2021-08-12,887.0,20240115,5,3908000.0,0.0,271000.0,271000.0
60048369,80124993,Premium Collection            ,IF,2024-01-08,2022-11-11,2022-11-16,426.0,20240115,5,4150000.0,0.0,362000.0,362000.0
60048383,80100778,Premium Collection            ,IF,2024-01-05,2021-12-30,2022-01-10,736.0,20240115,5,14970000.0,0.0,1136000.0,1136000.0
60048450,80101473,Premium Collection            ,IF,2024-01-12,2022-01-04,2022-01-08,738.0,20240115,5,12443000.0,0.0,862000.0,862000.0
60048450,80101513,Premium Collection            ,IF,2024-01-05,2022-01-05,2022-01-10,736.0,20240115,5,12669000.0,0.0,889000.0,889000.0
60048467,80100385,Premium Collection            ,IF,2024-01-12,2021-12-29,2022-01-10,736.0,20240115,5,11904000.0,0.0,892000.0,892000.0
60048468,80113521,Premium Collection            ,IF,2024-01-08,2022-06-29,2022-07-04,561.0,20240115,5,5898000.0,0.0,553000.0,553000.0
60048561,80096145,Premium Collection            ,IF,2024-01-11,2021-11-17,2021-11-20,787.0,20240115,5,3437000.0,0.0,229000.0,229000.0
60048561,80097764,Premium Collection            ,IF,2024-01-11,2021-11-30,2021-12-03,774.0,20240115,5,4241000.0,0.0,295000.0,295000.0
60049413,80099863,Premium Collection            ,IF,2024-01-11,2021-12-24,2022-01-10,736.0,20240115,5,12002000.0,0.0,915000.0,915000.0
60049418,80102752,Premium Collection            ,IF,2024-01-11,2022-03-14,2022-03-26,661.0,20240115,5,12386000.0,0.0,890000.0,890000.0
60049677,80092501,Premium Collection            ,IF,2024-01-15,2021-09-21,2021-09-28,840.0,20240115,5,4075000.0,0.0,292000.0,292000.0
60049710,80096640,Premium Collection            ,IF,2024-01-09,2021-11-27,2021-12-01,776.0,20240115,5,53131000.0,0.0,4309000.0,4309000.0
60049777,80097289,Premium Collection            ,IF,2024-01-15,2021-11-26,2021-11-29,778.0,20240115,5,4014000.0,0.0,303000.0,303000.0
60049777,80124826,Premium Collection            ,IF,2024-01-05,2022-11-09,2022-11-13,429.0,20240115,5,5061000.0,0.0,469000.0,469000.0
60049777,80143563,Premium Collection            ,IF,2024-01-09,2023-05-11,2023-05-14,247.0,20240115,5,16891000.0,5770000.0,0.0,5770000.0
60049815,80099591,Premium Collection            ,IF,2024-01-15,2021-12-21,2021-12-28,749.0,20240115,5,15162000.0,0.0,1060000.0,1060000.0
60049885,80101554,Premium Collection            ,IF,2024-01-05,2022-01-27,2022-02-18,697.0,20240115,5,14699000.0,0.0,1080000.0,1080000.0
60050194,80102393,Premium Collection            ,IF,2024-01-11,2022-01-26,2022-02-10,705.0,20240115,5,6157000.0,0.0,466000.0,466000.0
60050231,80101682,Premium Collection            ,IF,2024-01-08,2022-01-13,2022-01-18,728.0,20240115,5,16190000.0,0.0,1295000.0,1295000.0
60050231,80101846,Premium Collection            ,IF,2024-01-08,2022-01-14,2022-01-19,727.0,20240115,5,12774000.0,0.0,966000.0,966000.0
60050231,80101898,Premium Collection            ,IF,2024-01-08,2022-01-17,2022-01-20,726.0,20240115,5,12231000.0,0.0,937000.0,937000.0
60050522,80102089,Premium Collection            ,IF,2024-01-08,2022-01-20,2022-02-12,703.0,20240115,5,8024000.0,0.0,594000.0,594000.0
60050706,80102161,Premium Collection            ,IF,2024-01-05,2022-01-21,2022-01-28,718.0,20240115,5,13663000.0,0.0,1079000.0,1079000.0
60050706,80126467,Premium Collection            ,IF,2024-01-15,2022-11-28,2022-12-06,406.0,20240115,5,22741000.0,0.0,2011000.0,2011000.0
60050816,80100990,Premium Collection            ,IF,2024-01-08,2021-12-30,2022-01-13,733.0,20240115,5,14940000.0,0.0,1041000.0,1041000.0
60050824,80096023,Premium Collection            ,IF,2024-01-12,2021-11-15,2021-11-18,789.0,20240115,5,5037000.0,0.0,378000.0,378000.0
60050824,80101667,Premium Collection            ,IF,2024-01-11,2022-01-10,2022-01-17,729.0,20240115,5,15353000.0,0.0,1142000.0,1142000.0
60050824,80101672,Premium Collection            ,IF,2024-01-11,2022-01-10,2022-01-17,729.0,20240115,5,15198000.0,0.0,1158000.0,1158000.0
60050945,80102021,Premium Collection            ,IF,2024-01-11,2022-01-18,2022-01-28,718.0,20240115,5,6540000.0,0.0,472000.0,472000.0
60050976,80095853,Premium Collection            ,IF,2024-01-09,2021-11-11,2021-11-22,785.0,20240115,5,13040000.0,0.0,951000.0,951000.0
60051010,80099658,Premium Collection            ,IF,2024-01-15,2021-12-24,2022-01-11,735.0,20240115,5,14025000.0,0.0,1024000.0,1024000.0
60051068,80101880,Premium Collection            ,IF,2024-01-12,2022-01-20,2022-01-27,719.0,20240115,5,5382000.0,0.0,389000.0,389000.0
60051072,80101872,Premium Collection            ,IF,2024-01-15,2022-01-14,2022-01-20,726.0,20240115,5,8588000.0,0.0,638000.0,638000.0
60051114,80095987,Premium Collection            ,IF,2024-01-12,2021-11-15,2021-12-01,776.0,20240115,5,6080000.0,0.0,481000.0,481000.0
60051178,80095929,Premium Collection            ,IF,2024-01-04,2021-11-16,2021-11-22,785.0,20240115,5,15040000.0,0.0,1126000.0,1126000.0
60051209,80095728,Premium Collection            ,IF,2024-01-04,2021-11-08,2021-11-22,785.0,20240115,5,12040000.0,0.0,939000.0,939000.0
60051401,80100049,Premium Collection            ,IF,2024-01-10,2021-12-27,2022-01-18,728.0,20240115,5,12272000.0,0.0,910000.0,910000.0
60051627,80127940,Premium Collection            ,IF,2024-01-08,2022-12-12,2022-12-16,396.0,20240115,5,9913000.0,0.0,918000.0,918000.0
60051639,80101609,Premium Collection            ,IF,2024-01-08,2022-01-07,2022-01-14,732.0,20240115,5,11945000.0,0.0,893000.0,893000.0
60051762,80100708,Premium Collection            ,IF,2024-01-15,2021-12-30,2022-01-08,738.0,20240115,5,12028000.0,0.0,928000.0,928000.0
60051806,80101686,Premium Collection            ,IF,2024-01-05,2022-01-18,2022-02-27,688.0,20240115,5,12893000.0,0.0,997000.0,997000.0
60051901,80101822,Premium Collection            ,IF,2024-01-08,2022-01-17,2022-01-24,722.0,20240115,5,15183000.0,60000.0,1056000.0,1116000.0
60051901,80101823,Premium Collection            ,IF,2024-01-08,2022-01-17,2022-01-24,722.0,20240115,5,15820000.0,0.0,1148000.0,1148000.0
60051902,80101756,Premium Collection            ,IF,2024-01-05,2022-01-12,2022-01-17,729.0,20240115,5,15276000.0,0.0,1115000.0,1115000.0
60051988,80095805,Premium Collection            ,IF,2024-01-08,2021-11-10,2021-11-12,795.0,20240115,5,6176000.0,0.0,462000.0,462000.0
60052058,80099315,Premium Collection            ,IF,2024-01-11,2021-12-17,2021-12-29,748.0,20240115,5,12002000.0,0.0,919000.0,919000.0
60052088,80096020,Premium Collection            ,IF,2024-01-03,2021-11-29,2021-12-05,772.0,20240115,5,14309000.0,0.0,1077000.0,1077000.0
60052090,80099074,Premium Collection            ,IF,2024-01-03,2021-12-13,2021-12-16,761.0,20240115,5,5342000.0,0.0,400000.0,400000.0
60052100,80099380,Premium Collection            ,IF,2024-01-15,2021-12-20,2021-12-27,750.0,20240115,5,12260000.0,0.0,909000.0,909000.0
60052314,80101613,Full Contract Reversal        ,IF,2024-01-09,2022-01-06,2022-01-11,735.0,20240115,5,-12440000.0,0.0,-897000.0,-897000.0
60052314,80101613,Premium Collection            ,IF,2024-01-08,2022-01-06,2022-01-11,735.0,20240115,5,12440000.0,0.0,897000.0,897000.0
60052314,80101613,Premium Collection            ,IF,2024-01-09,2022-01-06,2022-01-11,735.0,20240115,5,13880000.0,0.0,969000.0,969000.0
60052315,80096162,Premium Collection            ,IF,2024-01-15,2021-11-17,2021-11-23,784.0,20240115,5,7748000.0,0.0,554000.0,554000.0
60052315,80096163,Premium Collection            ,IF,2024-01-15,2021-11-17,2021-11-23,784.0,20240115,5,11701000.0,0.0,825000.0,825000.0
60052330,80101544,Premium Collection            ,IF,2024-01-15,2022-01-05,2022-01-13,733.0,20240115,5,6991000.0,0.0,502000.0,502000.0
60052330,80115039,Premium Collection            ,IF,2024-01-12,2022-07-19,2022-07-22,543.0,20240115,5,8386000.0,0.0,748000.0,748000.0
60052510,80100239,Premium Collection            ,IF,2024-01-15,2021-12-28,2022-01-12,734.0,20240115,5,11609000.0,0.0,886000.0,886000.0
60052601,80096296,Premium Collection            ,IF,2024-01-04,2021-11-22,2021-11-27,780.0,20240115,5,7154000.0,0.0,540000.0,540000.0
60052601,80101710,Premium Collection            ,IF,2024-01-12,2022-01-12,2022-01-14,732.0,20240115,5,3222000.0,0.0,252000.0,252000.0
60052601,80101923,Premium Collection            ,IF,2024-01-12,2022-01-17,2022-01-24,722.0,20240115,5,11352000.0,0.0,868000.0,868000.0
60052837,80096869,Premium Collection            ,IF,2024-01-03,2021-11-30,2021-12-14,763.0,20240115,5,12044000.0,0.0,901000.0,901000.0
60052837,80097888,Premium Collection            ,IF,2024-01-03,2021-11-30,2021-12-14,763.0,20240115,5,12004000.0,0.0,921000.0,921000.0
60052855,80086564,Premium Collection            ,IF,2024-01-09,2021-07-12,2021-08-20,879.0,20240115,5,7533000.0,0.0,551000.0,551000.0
60053045,80096772,Premium Collection            ,IF,2024-01-08,2021-11-25,2021-11-29,778.0,20240115,5,4356000.0,14000.0,295000.0,309000.0
60053045,80099343,Premium Collection            ,IF,2024-01-08,2021-12-17,2021-12-27,750.0,20240115,5,13960000.0,0.0,969000.0,969000.0
60053045,80128142,Premium Collection            ,IF,2024-01-08,2022-12-13,2022-12-24,388.0,20240115,5,10812000.0,0.0,1085000.0,1085000.0
60053119,80101937,Premium Collection            ,IF,2024-01-15,2022-01-17,2022-02-08,707.0,20240115,5,7597000.0,0.0,583000.0,583000.0
60053173,80100576,Premium Collection            ,IF,2024-01-11,2021-12-30,2022-01-10,736.0,20240115,5,12011000.0,0.0,899000.0,899000.0
60053193,80099579,Premium Collection            ,IF,2024-01-09,2021-12-21,2021-12-30,747.0,20240115,5,15020000.0,0.0,1134000.0,1134000.0
60053203,80101818,Premium Collection            ,IF,2024-01-04,2022-01-17,2022-02-09,706.0,20240115,5,10819000.0,0.0,839000.0,839000.0
60053283,80112679,Premium Collection            ,IF,2024-01-15,2022-06-24,2022-06-29,566.0,20240115,5,6049000.0,0.0,581000.0,581000.0
60053458,80097224,Premium Collection            ,IF,2024-01-12,2021-11-29,2021-12-04,773.0,20240115,5,12113000.0,0.0,892000.0,892000.0
60053461,80101732,Premium Collection            ,IF,2024-01-08,2022-01-17,2022-01-27,719.0,20240115,5,15816000.0,0.0,1071000.0,1071000.0
60053594,80096120,Premium Collection            ,IF,2024-01-15,2021-11-16,2021-11-24,783.0,20240115,5,15002000.0,0.0,1061000.0,1061000.0
60053789,80099576,Premium Collection            ,IF,2024-01-11,2021-12-21,2021-12-30,747.0,20240115,5,11911000.0,0.0,918000.0,918000.0
60053967,80069000,Flex Prem Premium Collection  ,IF,2024-01-03,2020-12-22,2020-12-25,1117.0,20240115,5,3109000.0,0.0,186000.0,186000.0
60054068,80099915,Premium Collection            ,IF,2024-01-11,2021-12-24,2022-01-04,742.0,20240115,5,15852000.0,0.0,1168000.0,1168000.0
60054071,80099281,Premium Collection            ,IF,2024-01-15,2021-12-16,2021-12-27,750.0,20240115,5,12944000.0,0.0,960000.0,960000.0
60054171,80101514,Premium Collection            ,IF,2024-01-08,2022-01-05,2022-01-18,728.0,20240115,5,5342000.0,0.0,403000.0,403000.0
60054171,80101517,Premium Collection            ,IF,2024-01-08,2022-01-11,2022-01-18,728.0,20240115,5,5708000.0,0.0,425000.0,425000.0
60054228,80100627,Premium Collection            ,IF,2024-01-03,2021-12-30,2022-01-06,740.0,20240115,5,12469000.0,0.0,1008000.0,1008000.0
60054276,80101736,IAV Top-up(2021)              ,IF,2024-01-15,2022-01-17,2022-01-20,726.0,20240115,5,1340000.0,0.0,14000.0,14000.0
60054276,80101736,Premium Collection            ,IF,2024-01-12,2022-01-17,2022-01-20,726.0,20240115,5,28633000.0,0.0,2172000.0,2172000.0
60054276,80101743,Premium Collection            ,IF,2024-01-08,2022-01-27,2022-02-11,704.0,20240115,5,22258000.0,0.0,1600000.0,1600000.0
60054276,80101794,Premium Collection            ,IF,2024-01-12,2022-01-14,2022-01-20,726.0,20240115,5,25077000.0,0.0,1839000.0,1839000.0
60054288,80100916,Premium Collection            ,IF,2024-01-02,2021-12-31,2022-01-14,732.0,20240115,5,15892000.0,0.0,977000.0,977000.0
60054336,80099503,Premium Collection            ,IF,2024-01-05,2021-12-22,2021-12-31,746.0,20240115,5,7978000.0,0.0,563000.0,563000.0
60054364,80102281,Premium Collection            ,IF,2024-01-09,2022-01-25,2022-01-27,719.0,20240115,5,12175000.0,0.0,879000.0,879000.0
60054429,80100468,Premium Collection            ,IF,2024-01-04,2021-12-29,2022-01-15,731.0,20240115,5,15000000.0,0.0,1127000.0,1127000.0
60054468,80102872,Premium Collection            ,IF,2024-01-12,2022-01-27,2022-02-13,702.0,20240115,5,6035000.0,0.0,449000.0,449000.0
60054572,80101871,Premium Collection            ,IF,2024-01-15,2022-01-14,2022-01-25,721.0,20240115,5,12007000.0,0.0,899000.0,899000.0
60054572,80101894,Premium Collection            ,IF,2024-01-11,2022-01-17,2022-01-27,719.0,20240115,5,12190000.0,0.0,902000.0,902000.0
60054616,80101001,Premium Collection            ,IF,2024-01-05,2021-12-31,2022-01-12,734.0,20240115,5,15928000.0,0.0,1104000.0,1104000.0
60054661,80099761,Premium Collection            ,IF,2024-01-03,2021-12-23,2021-12-28,749.0,20240115,5,7587000.0,0.0,542000.0,542000.0
60054874,80068953,Flex Prem Premium Collection  ,IF,2024-01-08,2020-12-22,2020-12-27,1115.0,20240115,5,15360000.0,0.0,921000.0,921000.0
60054874,80069769,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-28,2021-01-04,1107.0,20240115,5,6192000.0,0.0,371000.0,371000.0
60054893,80100697,Premium Collection            ,IF,2024-01-09,2021-12-30,2022-01-10,736.0,20240115,5,15576000.0,0.0,1103000.0,1103000.0
60054893,80101798,Premium Collection            ,IF,2024-01-08,2022-01-13,2022-01-21,725.0,20240115,5,15000000.0,0.0,1200000.0,1200000.0
60054991,80101677,Premium Collection            ,IF,2024-01-10,2022-01-12,2022-01-20,726.0,20240115,5,15159000.0,0.0,1137000.0,1137000.0
60055177,80101525,Premium Collection            ,IF,2024-01-15,2022-01-05,2022-01-16,730.0,20240115,5,15080000.0,0.0,1196000.0,1196000.0
60055323,80109869,Premium Collection            ,IF,2024-01-09,2022-05-23,2022-05-27,599.0,20240115,5,5194000.0,0.0,494000.0,494000.0
60055412,80102297,Premium Collection            ,IF,2024-01-15,2022-01-25,2022-03-02,685.0,20240115,5,20138000.0,0.0,1393000.0,1393000.0
60055536,80052556,Flex Prem Premium Collection  ,IF,2024-01-15,2019-11-20,2019-11-23,1515.0,20240115,5,1000000.0,0.0,40000.0,40000.0
