,Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,CheckTer,Issued Date,Receive Policy date,Freelook,CUTOFF,Premium Collected,FYC,RYC,Status
4101,60045133,80101314,Premium Collection            ,IF,2024-01-09,,2021-12-31,2022-01-12,745.0,20240126,45250000.0,0.0,3513000.0,5
4102,60045133,80101400,Premium Collection            ,IF,2024-01-09,,2021-12-31,2022-01-12,734.0,20240115,49030000.0,0.0,3815000.0,5
4103,60045133,80101400,Premium Collection            ,IF,2024-01-09,,2021-12-31,2022-01-12,745.0,20240126,49030000.0,0.0,3815000.0,5
4104,60045133,80101406,Premium Collection            ,IF,2024-01-09,,2021-12-31,2022-01-12,734.0,20240115,71755000.0,0.0,5633000.0,5
4105,60045133,80101406,Premium Collection            ,IF,2024-01-09,,2021-12-31,2022-01-12,745.0,20240126,71755000.0,0.0,5633000.0,5
4106,60045170,80103073,Premium Collection            ,IF,2024-01-26,,2022-02-10,2022-02-14,712.0,20240126,11912000.0,0.0,942000.0,5
4107,60045305,80019832,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-25,2018-01-31,2187.0,20240126,10313000.0,0.0,116000.0,5
4108,60045305,80019832,Single Premium Top-up         ,IF,2024-01-25,,2018-01-25,2018-01-31,2187.0,20240126,1370000.0,0.0,14000.0,5
4109,60045305,80125567,Premium Collection            ,IF,2024-01-17,,2022-11-18,2022-11-25,428.0,20240126,18178000.0,0.0,1845000.0,5
4110,60045379,80084698,Premium Collection            ,IF,2024-01-09,,2021-06-25,2021-06-29,931.0,20240115,8341000.0,0.0,584000.0,5
4111,60045379,80084698,Premium Collection            ,IF,2024-01-09,,2021-06-25,2021-06-29,942.0,20240126,8341000.0,0.0,584000.0,5
4112,60045379,80084777,Premium Collection            ,IF,2024-01-10,,2021-06-22,2021-06-26,934.0,20240115,10530000.0,0.0,774000.0,5
4113,60045379,80084777,Premium Collection            ,IF,2024-01-10,,2021-06-22,2021-06-26,945.0,20240126,10530000.0,0.0,774000.0,5
4114,60045425,80047909,Flex Prem Premium Collection  ,IF,2024-01-22,,2019-08-19,2019-08-28,1613.0,20240126,5198000.0,0.0,208000.0,5
4115,60045425,80047909,Single Premium Top-up         ,IF,2024-01-24,,2019-08-19,2019-08-28,1613.0,20240126,2270000.0,0.0,45000.0,5
4116,60045573,80085387,Premium Collection            ,IF,2024-01-25,,2021-06-29,2021-07-05,936.0,20240126,7585000.0,0.0,534000.0,5
4117,60045633,80101781,Premium Collection            ,IF,2024-01-10,,2022-01-13,2022-01-22,724.0,20240115,15000000.0,0.0,1170000.0,5
4118,60045633,80101781,Premium Collection            ,IF,2024-01-10,,2022-01-13,2022-01-22,735.0,20240126,15000000.0,0.0,1170000.0,5
4119,60045676,80099649,Premium Collection            ,IF,2024-01-10,,2021-12-22,2022-01-07,739.0,20240115,15374000.0,0.0,1160000.0,5
4120,60045676,80099649,Premium Collection            ,IF,2024-01-10,,2021-12-22,2022-01-07,750.0,20240126,15374000.0,0.0,1160000.0,5
4121,60045676,80102197,IAV Top-up(2021)              ,IF,2024-01-22,,2022-01-24,2022-02-09,717.0,20240126,3924000.0,0.0,40000.0,5
4122,60045676,80102197,Premium Collection            ,IF,2024-01-19,,2022-01-24,2022-02-09,717.0,20240126,15996000.0,0.0,1263000.0,5
4123,60045676,80102456,Premium Collection            ,IF,2024-01-24,,2022-01-26,2022-03-16,682.0,20240126,14955000.0,0.0,1153000.0,5
4124,60045689,80132835,Premium Collection            ,IF,2024-01-16,,2023-01-31,2023-02-06,355.0,20240126,4583000.0,0.0,458000.0,5
4125,60045715,80085181,Premium Collection            ,IF,2024-01-23,,2021-06-26,2021-06-30,941.0,20240126,7539000.0,0.0,589000.0,5
4126,60045727,80101156,Premium Collection            ,IF,2024-01-18,,2021-12-31,2022-01-17,740.0,20240126,6149000.0,0.0,464000.0,5
4127,60045770,80124972,Premium Collection            ,IF,2024-01-10,,2022-11-10,2022-11-23,419.0,20240115,22934000.0,0.0,2234000.0,5
4128,60045770,80124972,Premium Collection            ,IF,2024-01-10,,2022-11-10,2022-11-23,430.0,20240126,22934000.0,0.0,2234000.0,5
4129,60045813,80087694,Premium Collection            ,IF,2024-01-16,,2021-07-28,2021-08-11,899.0,20240126,5302000.0,0.0,395000.0,5
4130,60045813,80087718,Premium Collection            ,IF,2024-01-16,,2021-07-27,2021-08-11,899.0,20240126,5245000.0,0.0,420000.0,5
4131,60045813,80087860,Premium Collection            ,IF,2024-01-16,,2021-07-27,2021-08-11,899.0,20240126,5237000.0,0.0,394000.0,5
4132,60045862,80086365,Premium Collection            ,IF,2024-01-12,,2021-07-12,2021-07-20,910.0,20240115,3311000.0,0.0,249000.0,5
4133,60045862,80086365,Premium Collection            ,IF,2024-01-12,,2021-07-12,2021-07-20,921.0,20240126,3311000.0,0.0,249000.0,5
4134,60045931,80086223,Premium Collection            ,IF,2024-01-26,,2021-07-15,2021-08-01,909.0,20240126,7688000.0,0.0,549000.0,5
4135,60045947,80087206,Premium Collection            ,IF,2024-01-17,,2021-07-20,2021-07-21,920.0,20240126,7180000.0,0.0,542000.0,5
4136,60045953,80103635,Premium Collection            ,IF,2024-01-15,,2022-02-16,2022-03-03,684.0,20240115,3811000.0,0.0,342000.0,5
4137,60045953,80103635,Premium Collection            ,IF,2024-01-15,,2022-02-16,2022-03-03,695.0,20240126,3811000.0,0.0,342000.0,5
4138,60045994,80071783,Flex Prem Premium Collection  ,IF,2024-01-06,,2021-01-07,2021-01-13,1098.0,20240115,4188000.0,0.0,250000.0,5
4139,60045994,80071783,Flex Prem Premium Collection  ,IF,2024-01-06,,2021-01-07,2021-01-13,1109.0,20240126,4188000.0,0.0,250000.0,5
4140,60046019,80086182,Premium Collection            ,IF,2024-01-04,,2021-07-08,2021-07-17,913.0,20240115,3078000.0,0.0,230000.0,5
4141,60046019,80086182,Premium Collection            ,IF,2024-01-04,,2021-07-08,2021-07-17,924.0,20240126,3078000.0,0.0,230000.0,5
4142,60046025,80086274,Premium Collection            ,IF,2024-01-05,,2021-07-12,2021-07-15,915.0,20240115,6015000.0,0.0,451000.0,5
4143,60046025,80086274,Premium Collection            ,IF,2024-01-05,,2021-07-12,2021-07-15,926.0,20240126,6015000.0,0.0,451000.0,5
4144,60046123,80086695,Premium Collection            ,IF,2024-01-15,,2021-07-13,2021-07-18,912.0,20240115,6379000.0,0.0,473000.0,5
4145,60046123,80086695,Premium Collection            ,IF,2024-01-15,,2021-07-13,2021-07-18,923.0,20240126,6379000.0,0.0,473000.0,5
4146,60046124,80089295,Premium Collection            ,IF,2024-01-22,,2021-08-06,2021-08-11,899.0,20240126,6391000.0,0.0,454000.0,5
4147,60046169,80088843,IAV Top-up(2021)              ,IF,2024-01-15,,2021-07-31,2021-08-06,893.0,20240115,472000.0,0.0,5000.0,5
4148,60046169,80088843,IAV Top-up(2021)              ,IF,2024-01-15,,2021-07-31,2021-08-06,904.0,20240126,472000.0,0.0,5000.0,5
4149,60046203,80071661,Flex Prem Premium Collection  ,IF,2024-01-25,,2020-12-31,2021-01-10,1112.0,20240126,10791000.0,0.0,647000.0,5
4150,60046214,80086921,Premium Collection            ,IF,2024-01-15,,2021-07-19,2021-07-24,906.0,20240115,7702000.0,0.0,538000.0,5
4151,60046214,80086921,Premium Collection            ,IF,2024-01-15,,2021-07-19,2021-07-24,917.0,20240126,7702000.0,0.0,538000.0,5
4152,60046214,80102981,Premium Collection            ,IF,2024-01-23,,2022-02-07,2022-03-16,682.0,20240126,8104000.0,0.0,643000.0,5
4153,60046214,80132157,Premium Collection            ,IF,2024-01-03,,2023-01-18,2023-02-04,346.0,20240115,13905000.0,0.0,1317000.0,5
4154,60046214,80132157,Premium Collection            ,IF,2024-01-03,,2023-01-18,2023-02-04,357.0,20240126,13905000.0,0.0,1317000.0,5
4155,60046214,80132236,Premium Collection            ,IF,2024-01-15,,2023-01-27,2023-02-04,346.0,20240115,12217000.0,0.0,1160000.0,5
4156,60046214,80132236,Premium Collection            ,IF,2024-01-15,,2023-01-27,2023-02-04,357.0,20240126,12217000.0,0.0,1160000.0,5
4157,60046214,80132241,Premium Collection            ,IF,2024-01-26,,2023-01-27,2023-02-04,357.0,20240126,10126000.0,0.0,998000.0,5
4158,60046218,80097692,Premium Collection            ,IF,2024-01-25,,2021-11-30,2021-12-09,779.0,20240126,6412000.0,0.0,463000.0,5
4159,60046238,80099344,Premium Collection            ,IF,2024-01-09,,2021-12-17,2022-01-09,737.0,20240115,8320000.0,0.0,649000.0,5
4160,60046238,80099344,Premium Collection            ,IF,2024-01-09,,2021-12-17,2022-01-09,748.0,20240126,8320000.0,0.0,649000.0,5
4161,60046238,80128850,Premium Collection            ,IF,2024-01-03,,2022-12-19,2022-12-24,388.0,20240115,10005000.0,0.0,951000.0,5
4162,60046238,80128850,Premium Collection            ,IF,2024-01-03,,2022-12-19,2022-12-24,399.0,20240126,10005000.0,0.0,951000.0,5
4163,60046421,80087549,Premium Collection            ,IF,2024-01-26,,2021-07-26,2021-07-30,911.0,20240126,5032000.0,0.0,380000.0,5
4164,60046425,80094398,Premium Collection            ,IF,2024-01-25,,2021-10-22,2021-10-28,821.0,20240126,3785000.0,0.0,296000.0,5
4165,60046425,80131472,Premium Collection            ,IF,2024-01-25,,2023-01-03,2023-01-10,382.0,20240126,15588000.0,0.0,1197000.0,5
4166,60046428,80126380,Premium Collection            ,IF,2024-01-25,,2022-11-28,2022-12-06,417.0,20240126,13621000.0,0.0,1415000.0,5
4167,60046468,80090015,Premium Collection            ,IF,2024-01-15,,2021-08-17,2021-08-24,875.0,20240115,7946000.0,0.0,538000.0,5
4168,60046468,80090015,Premium Collection            ,IF,2024-01-15,,2021-08-17,2021-08-24,886.0,20240126,7946000.0,0.0,538000.0,5
4169,60046468,80095962,Premium Collection            ,IF,2024-01-15,,2021-11-16,2021-11-20,787.0,20240115,16944000.0,0.0,1223000.0,5
4170,60046468,80095962,Premium Collection            ,IF,2024-01-15,,2021-11-16,2021-11-20,798.0,20240126,16944000.0,0.0,1223000.0,5
4171,60046485,80089599,Premium Collection            ,IF,2024-01-08,,2021-08-11,2021-08-14,885.0,20240115,3994000.0,0.0,286000.0,5
4172,60046485,80089599,Premium Collection            ,IF,2024-01-08,,2021-08-11,2021-08-14,896.0,20240126,3994000.0,0.0,286000.0,5
4173,60046485,80089607,Premium Collection            ,IF,2024-01-08,,2021-08-11,2021-08-14,885.0,20240115,3830000.0,0.0,274000.0,5
4174,60046485,80089607,Premium Collection            ,IF,2024-01-08,,2021-08-11,2021-08-14,896.0,20240126,3830000.0,0.0,274000.0,5
4175,60046485,80097810,Premium Collection            ,IF,2024-01-26,,2021-11-30,2021-12-03,785.0,20240126,7288000.0,0.0,528000.0,5
4176,60046486,80097807,Premium Collection            ,IF,2024-01-26,,2021-11-30,2021-12-03,785.0,20240126,5077000.0,0.0,358000.0,5
4177,60046487,80102932,Premium Collection            ,IF,2024-01-12,,2022-01-27,2022-02-11,704.0,20240115,12330000.0,0.0,897000.0,5
4178,60046487,80102932,Premium Collection            ,IF,2024-01-12,,2022-01-27,2022-02-11,715.0,20240126,12330000.0,0.0,897000.0,5
4179,60046535,80088899,Premium Collection            ,IF,2024-01-16,,2021-07-31,2021-08-05,905.0,20240126,6419000.0,0.0,494000.0,5
4180,60046600,80096115,Premium Collection            ,IF,2024-01-15,,2021-11-16,2021-11-19,788.0,20240115,8156000.0,0.0,598000.0,5
4181,60046600,80096115,Premium Collection            ,IF,2024-01-15,,2021-11-16,2021-11-19,799.0,20240126,8156000.0,0.0,598000.0,5
4182,60046738,80125459,Premium Collection            ,IF,2024-01-26,,2022-11-30,2022-12-15,408.0,20240126,20479000.0,0.0,2033000.0,5
4183,60046812,80087623,Premium Collection            ,IF,2024-01-15,,2021-07-27,2021-07-31,899.0,20240115,7972000.0,0.0,596000.0,5
4184,60046812,80087623,Premium Collection            ,IF,2024-01-15,,2021-07-27,2021-07-31,910.0,20240126,7972000.0,0.0,596000.0,5
4185,60046818,80124293,Premium Collection            ,IF,2024-01-23,,2022-10-31,2022-11-12,441.0,20240126,7751000.0,0.0,767000.0,5
4186,60046841,80096031,Premium Collection            ,IF,2024-01-11,,2021-11-17,2021-11-19,788.0,20240115,15621000.0,0.0,1174000.0,5
4187,60046841,80096031,Premium Collection            ,IF,2024-01-11,,2021-11-17,2021-11-19,799.0,20240126,15621000.0,0.0,1174000.0,5
4188,60046925,80087394,Premium Collection            ,IF,2024-01-25,,2021-07-23,2021-08-02,908.0,20240126,6053000.0,0.0,452000.0,5
4189,60047016,80123804,IAV Top-up(2021)              ,IF,2024-01-15,,2022-10-29,2022-11-03,439.0,20240115,22000.0,0.0,2000.0,5
4190,60047016,80123804,IAV Top-up(2021)              ,IF,2024-01-15,,2022-10-29,2022-11-03,450.0,20240126,22000.0,0.0,2000.0,5
4191,60047022,80099151,Premium Collection            ,IF,2024-01-18,,2021-12-16,2021-12-28,760.0,20240126,14051700.0,0.0,938000.0,5
4192,60047037,80088444,Premium Collection            ,IF,2024-01-19,,2021-07-29,2021-08-07,903.0,20240126,6138000.0,0.0,463000.0,5
4193,60047037,80088487,Premium Collection            ,IF,2024-01-19,,2021-07-29,2021-08-07,903.0,20240126,6858000.0,0.0,510000.0,5
4194,60047037,80088721,Premium Collection            ,IF,2024-01-19,,2021-07-30,2021-08-07,903.0,20240126,5499000.0,0.0,430000.0,5
4195,60047037,80132140,Premium Collection            ,IF,2024-01-19,,2023-01-31,2023-02-16,345.0,20240126,10039000.0,0.0,962000.0,5
4196,60047115,80098583,Premium Collection            ,IF,2024-01-15,,2021-12-10,2021-12-17,760.0,20240115,5184000.0,0.0,415000.0,5
4197,60047115,80098583,Premium Collection            ,IF,2024-01-15,,2021-12-10,2021-12-17,771.0,20240126,5184000.0,0.0,415000.0,5
4198,60047169,80088572,Premium Collection            ,IF,2024-01-25,,2021-07-30,2021-08-02,908.0,20240126,7607000.0,0.0,577000.0,5
4199,60047191,80088099,Premium Collection            ,IF,2024-01-13,,2021-07-28,2021-07-30,900.0,20240115,7147000.0,0.0,571000.0,5
4200,60047191,80088099,Premium Collection            ,IF,2024-01-13,,2021-07-28,2021-07-30,911.0,20240126,7147000.0,0.0,571000.0,5
4201,60047429,80101921,Premium Collection            ,IF,2024-01-15,,2022-01-17,2022-01-24,722.0,20240115,13285000.0,0.0,1000000.0,5
4202,60047429,80101921,Premium Collection            ,IF,2024-01-15,,2022-01-17,2022-01-24,733.0,20240126,13285000.0,0.0,1000000.0,5
4203,60047429,80127560,Premium Collection            ,IF,2024-01-22,,2022-12-06,2022-12-12,411.0,20240126,6044000.0,0.0,611000.0,5
4204,60047519,80100222,Premium Collection            ,IF,2024-01-15,,2021-12-28,2022-01-09,737.0,20240115,7557000.0,0.0,522000.0,5
4205,60047519,80100222,Premium Collection            ,IF,2024-01-15,,2021-12-28,2022-01-09,748.0,20240126,7557000.0,0.0,522000.0,5
4206,60047525,80099413,Premium Collection            ,IF,2024-01-19,,2021-12-20,2022-01-06,751.0,20240126,12987000.0,0.0,988000.0,5
4207,60047576,80036566,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-01-08,2019-01-16,1826.0,20240115,9259000.0,0.0,98000.0,5
4208,60047576,80036566,Flex Prem Premium Collection  ,IF,2024-01-10,,2019-01-08,2019-01-16,1837.0,20240126,9259000.0,0.0,98000.0,5
4209,60047576,80036566,Single Premium Top-up         ,IF,2024-01-11,,2019-01-08,2019-01-16,1826.0,20240115,2741000.0,0.0,27000.0,5
4210,60047576,80036566,Single Premium Top-up         ,IF,2024-01-11,,2019-01-08,2019-01-16,1837.0,20240126,2741000.0,0.0,27000.0,5
4211,60047576,80037399,Flex Prem Premium Collection  ,IF,2024-01-19,,2019-01-24,2019-02-02,1820.0,20240126,3685000.0,0.0,37000.0,5
4212,60047576,80037399,Flex Prem Premium Collection  ,IF,2024-01-20,,2019-01-24,2019-02-02,1820.0,20240126,315000.0,0.0,3000.0,5
4213,60047576,80037399,Flex Prem Premium Collection  ,IF,2024-01-23,,2019-01-24,2019-02-02,1820.0,20240126,687000.0,0.0,14000.0,5
4214,60047576,80039376,Flex Prem Premium Collection  ,IF,2024-01-22,,2019-03-12,2019-03-18,1776.0,20240126,5000000.0,0.0,200000.0,5
4215,60047596,80096050,Premium Collection            ,IF,2024-01-15,,2021-11-16,2021-11-22,785.0,20240115,14575000.0,0.0,1021000.0,5
4216,60047596,80096050,Premium Collection            ,IF,2024-01-15,,2021-11-16,2021-11-22,796.0,20240126,14575000.0,0.0,1021000.0,5
4217,60047596,80098354,Premium Collection            ,IF,2024-01-08,,2021-12-08,2021-12-11,766.0,20240115,5669000.0,0.0,439000.0,5
4218,60047596,80098354,Premium Collection            ,IF,2024-01-08,,2021-12-08,2021-12-11,777.0,20240126,5669000.0,0.0,439000.0,5
4219,60047638,80101886,Premium Collection            ,IF,2024-01-15,,2022-02-23,2022-03-23,664.0,20240115,12009000.0,0.0,886000.0,5
4220,60047638,80101886,Premium Collection            ,IF,2024-01-15,,2022-02-23,2022-03-23,675.0,20240126,12009000.0,0.0,886000.0,5
4221,60047665,80100993,Premium Collection            ,IF,2024-01-02,,2021-12-31,2022-01-12,734.0,20240115,12000000.0,0.0,900000.0,5
4222,60047665,80100993,Premium Collection            ,IF,2024-01-02,,2021-12-31,2022-01-12,745.0,20240126,12000000.0,0.0,900000.0,5
4223,60047696,80109394,Premium Collection            ,IF,2024-01-11,,2022-05-11,2022-05-18,608.0,20240115,7534000.0,0.0,724000.0,5
4224,60047696,80109394,Premium Collection            ,IF,2024-01-11,,2022-05-11,2022-05-18,619.0,20240126,7534000.0,0.0,724000.0,5
4225,60047713,80097785,Premium Collection            ,IF,2024-01-24,,2021-11-30,2021-12-06,782.0,20240126,5542000.0,0.0,425000.0,5
4226,60047746,80082748,Premium Collection            ,IF,2024-01-16,,2021-05-29,2021-06-07,964.0,20240126,10057000.0,0.0,651000.0,5
4227,60047933,80101712,Premium Collection            ,IF,2024-01-03,,2022-01-29,2022-02-15,700.0,20240115,10035000.0,0.0,773000.0,5
4228,60047933,80101712,Premium Collection            ,IF,2024-01-03,,2022-01-29,2022-02-15,711.0,20240126,10035000.0,0.0,773000.0,5
4229,60047939,80101606,Premium Collection            ,IF,2024-01-04,,2022-01-06,2022-01-13,733.0,20240115,15074000.0,0.0,1135000.0,5
4230,60047939,80101606,Premium Collection            ,IF,2024-01-04,,2022-01-06,2022-01-13,744.0,20240126,15074000.0,0.0,1135000.0,5
4231,60047963,80097556,Premium Collection            ,IF,2024-01-25,,2021-11-29,2021-12-11,777.0,20240126,14022000.0,0.0,977000.0,5
4232,60048043,80090029,Premium Collection            ,IF,2024-01-17,,2021-08-17,2021-08-24,886.0,20240126,2834000.0,0.0,195000.0,5
4233,60048064,80101640,Premium Collection            ,IF,2024-01-05,,2022-01-07,2022-01-17,729.0,20240115,12000000.0,0.0,895000.0,5
4234,60048064,80101640,Premium Collection            ,IF,2024-01-05,,2022-01-07,2022-01-17,740.0,20240126,12000000.0,0.0,895000.0,5
4235,60048087,80086961,Premium Collection            ,IF,2024-01-12,,2021-07-19,2021-08-12,887.0,20240115,3908000.0,0.0,271000.0,5
4236,60048087,80086961,Premium Collection            ,IF,2024-01-12,,2021-07-19,2021-08-12,898.0,20240126,3908000.0,0.0,271000.0,5
4237,60048369,80124993,Premium Collection            ,IF,2024-01-08,,2022-11-11,2022-11-16,426.0,20240115,4150000.0,0.0,362000.0,5
4238,60048369,80124993,Premium Collection            ,IF,2024-01-08,,2022-11-11,2022-11-16,437.0,20240126,4150000.0,0.0,362000.0,5
4239,60048383,80100778,Premium Collection            ,IF,2024-01-05,,2021-12-30,2022-01-10,736.0,20240115,14970000.0,0.0,1136000.0,5
4240,60048383,80100778,Premium Collection            ,IF,2024-01-05,,2021-12-30,2022-01-10,747.0,20240126,14970000.0,0.0,1136000.0,5
4241,60048450,80101473,Component change - prem coll  ,IF,2024-01-19,,2022-01-04,2022-01-08,749.0,20240126,263000.0,53000.0,0.0,5
4242,60048450,80101473,Premium Collection            ,IF,2024-01-12,,2022-01-04,2022-01-08,738.0,20240115,12443000.0,0.0,862000.0,5
4243,60048450,80101473,Premium Collection            ,IF,2024-01-12,,2022-01-04,2022-01-08,749.0,20240126,12443000.0,0.0,862000.0,5
4244,60048450,80101513,Premium Collection            ,IF,2024-01-05,,2022-01-05,2022-01-10,736.0,20240115,12669000.0,0.0,889000.0,5
4245,60048450,80101513,Premium Collection            ,IF,2024-01-05,,2022-01-05,2022-01-10,747.0,20240126,12669000.0,0.0,889000.0,5
4246,60048467,80090882,Full Contract Reversal        ,IF,2024-01-16,,2021-08-25,2021-08-30,880.0,20240126,-11907000.0,0.0,-860000.0,5
4247,60048467,80090882,Premium Collection            ,IF,2024-01-16,,2021-08-25,2021-08-30,880.0,20240126,12507000.0,90000.0,860000.0,5
4248,60048467,80100385,Premium Collection            ,IF,2024-01-12,,2021-12-29,2022-01-10,736.0,20240115,11904000.0,0.0,892000.0,5
4249,60048467,80100385,Premium Collection            ,IF,2024-01-12,,2021-12-29,2022-01-10,747.0,20240126,11904000.0,0.0,892000.0,5
4250,60048468,80113521,Premium Collection            ,IF,2024-01-08,,2022-06-29,2022-07-04,561.0,20240115,5898000.0,0.0,553000.0,5
4251,60048468,80113521,Premium Collection            ,IF,2024-01-08,,2022-06-29,2022-07-04,572.0,20240126,5898000.0,0.0,553000.0,5
4252,60048561,80096145,Premium Collection            ,IF,2024-01-11,,2021-11-17,2021-11-20,787.0,20240115,3437000.0,0.0,229000.0,5
4253,60048561,80096145,Premium Collection            ,IF,2024-01-11,,2021-11-17,2021-11-20,798.0,20240126,3437000.0,0.0,229000.0,5
4254,60048561,80097764,Premium Collection            ,IF,2024-01-11,,2021-11-30,2021-12-03,774.0,20240115,4241000.0,0.0,295000.0,5
4255,60048561,80097764,Premium Collection            ,IF,2024-01-11,,2021-11-30,2021-12-03,785.0,20240126,4241000.0,0.0,295000.0,5
4256,60048654,80126537,Premium Collection            ,IF,2024-01-26,,2022-11-28,2022-12-06,417.0,20240126,15683000.0,0.0,1402000.0,5
4257,60048654,80126545,Premium Collection            ,IF,2024-01-26,,2022-11-28,2022-12-06,417.0,20240126,10866000.0,0.0,1030000.0,5
4258,60048676,80102596,Premium Collection            ,IF,2024-01-19,,2022-01-27,2022-02-17,709.0,20240126,4561000.0,0.0,339000.0,5
4259,60048825,80090906,Premium Collection            ,IF,2024-01-22,,2021-08-25,2021-08-27,883.0,20240126,3018000.0,0.0,227000.0,5
4260,60049179,80093407,Premium Collection            ,IF,2024-01-16,,2021-09-30,2021-10-10,839.0,20240126,11927000.0,0.0,898000.0,5
4261,60049256,80102954,Premium Collection            ,IF,2024-01-17,,2022-01-28,2022-02-14,712.0,20240126,9900000.0,0.0,740000.0,5
4262,60049386,80096508,Premium Collection            ,IF,2024-01-16,,2021-11-23,2021-11-25,793.0,20240126,7576000.0,0.0,513000.0,5
4263,60049391,80097144,Premium Collection            ,IF,2024-01-23,,2021-11-26,2021-12-09,779.0,20240126,15391000.0,0.0,1181000.0,5
4264,60049413,80099863,Premium Collection            ,IF,2024-01-11,,2021-12-24,2022-01-10,736.0,20240115,12002000.0,0.0,915000.0,5
4265,60049413,80099863,Premium Collection            ,IF,2024-01-11,,2021-12-24,2022-01-10,747.0,20240126,12002000.0,0.0,915000.0,5
4266,60049418,80102752,Premium Collection            ,IF,2024-01-11,,2022-03-14,2022-03-26,661.0,20240115,12386000.0,0.0,890000.0,5
4267,60049418,80102752,Premium Collection            ,IF,2024-01-11,,2022-03-14,2022-03-26,672.0,20240126,12386000.0,0.0,890000.0,5
4268,60049522,80125997,Premium Collection            ,IF,2024-01-22,,2022-11-23,2022-11-29,424.0,20240126,3212000.0,0.0,320000.0,5
4269,60049677,80092501,Premium Collection            ,IF,2024-01-15,,2021-09-21,2021-09-28,840.0,20240115,4075000.0,0.0,292000.0,5
4270,60049677,80092501,Premium Collection            ,IF,2024-01-15,,2021-09-21,2021-09-28,851.0,20240126,4075000.0,0.0,292000.0,5
4271,60049710,80096640,Premium Collection            ,IF,2024-01-09,,2021-11-27,2021-12-01,776.0,20240115,53131000.0,0.0,4309000.0,5
4272,60049710,80096640,Premium Collection            ,IF,2024-01-09,,2021-11-27,2021-12-01,787.0,20240126,53131000.0,0.0,4309000.0,5
4273,60049777,80097289,Premium Collection            ,IF,2024-01-15,,2021-11-26,2021-11-29,778.0,20240115,4014000.0,0.0,303000.0,5
4274,60049777,80097289,Premium Collection            ,IF,2024-01-15,,2021-11-26,2021-11-29,789.0,20240126,4014000.0,0.0,303000.0,5
4275,60049777,80124826,Full Contract Reversal        ,IF,2024-01-17,,2022-11-09,2022-11-13,440.0,20240126,-5061000.0,0.0,-469000.0,5
4276,60049777,80124826,Premium Collection            ,IF,2024-01-05,,2022-11-09,2022-11-13,429.0,20240115,5061000.0,0.0,469000.0,5
4277,60049777,80124826,Premium Collection            ,IF,2024-01-05,,2022-11-09,2022-11-13,440.0,20240126,5061000.0,0.0,469000.0,5
4278,60049777,80124826,Premium Collection            ,IF,2024-01-17,,2022-11-09,2022-11-13,440.0,20240126,20240000.0,0.0,1876000.0,5
4279,60049777,80125624,Premium Collection            ,IF,2024-01-17,,2022-11-30,2022-12-09,414.0,20240126,12026000.0,0.0,1189000.0,5
4280,60049777,80143563,Premium Collection            ,IF,2024-01-09,,2023-05-11,2023-05-14,247.0,20240115,16891000.0,5770000.0,0.0,5
4281,60049777,80143563,Premium Collection            ,IF,2024-01-09,,2023-05-11,2023-05-14,258.0,20240126,16891000.0,5770000.0,0.0,5
4282,60049815,80099591,Premium Collection            ,IF,2024-01-15,,2021-12-21,2021-12-28,749.0,20240115,15162000.0,0.0,1060000.0,5
4283,60049815,80099591,Premium Collection            ,IF,2024-01-15,,2021-12-21,2021-12-28,760.0,20240126,15162000.0,0.0,1060000.0,5
4284,60049865,80098168,Premium Collection            ,IF,2024-01-25,,2021-12-06,2021-12-10,778.0,20240126,10637000.0,0.0,799000.0,5
4285,60049885,80101554,Premium Collection            ,IF,2024-01-05,,2022-01-27,2022-02-18,697.0,20240115,14699000.0,0.0,1080000.0,5
4286,60049885,80101554,Premium Collection            ,IF,2024-01-05,,2022-01-27,2022-02-18,708.0,20240126,14699000.0,0.0,1080000.0,5
4287,60049922,80126333,Premium Collection            ,IF,2024-01-26,,2022-11-30,2022-12-14,409.0,20240126,12516000.0,0.0,1123000.0,5
4288,60050194,80102393,Premium Collection            ,IF,2024-01-11,,2022-01-26,2022-02-10,705.0,20240115,6157000.0,0.0,466000.0,5
4289,60050194,80102393,Premium Collection            ,IF,2024-01-11,,2022-01-26,2022-02-10,716.0,20240126,6157000.0,0.0,466000.0,5
4290,60050222,80101468,Premium Collection            ,IF,2024-01-16,,2022-01-18,2022-01-25,732.0,20240126,15080000.0,0.0,1101000.0,5
4291,60050231,80101682,Premium Collection            ,IF,2024-01-08,,2022-01-13,2022-01-18,728.0,20240115,16190000.0,0.0,1295000.0,5
4292,60050231,80101682,Premium Collection            ,IF,2024-01-08,,2022-01-13,2022-01-18,739.0,20240126,16190000.0,0.0,1295000.0,5
4293,60050231,80101846,Premium Collection            ,IF,2024-01-08,,2022-01-14,2022-01-19,727.0,20240115,12774000.0,0.0,966000.0,5
4294,60050231,80101846,Premium Collection            ,IF,2024-01-08,,2022-01-14,2022-01-19,738.0,20240126,12774000.0,0.0,966000.0,5
4295,60050231,80101898,Premium Collection            ,IF,2024-01-08,,2022-01-17,2022-01-20,726.0,20240115,12231000.0,0.0,937000.0,5
4296,60050231,80101898,Premium Collection            ,IF,2024-01-08,,2022-01-17,2022-01-20,737.0,20240126,12231000.0,0.0,937000.0,5
