,Policy No,Topup Premium,TopupForFYP
2753,80130405,0.0,0.0
2754,80130408,0.0,0.0
2755,80130410,0.0,0.0
2756,80130425,0.0,0.0
2757,80130449,0.0,0.0
2758,80130464,0.0,0.0
2759,80130533,0.0,0.0
2760,80130549,0.0,0.0
2761,80130569,0.0,0.0
2762,80130586,0.0,0.0
2763,80130591,0.0,0.0
2764,80130635,0.0,0.0
2765,80130675,0.0,0.0
2766,80130704,0.0,0.0
2767,80130709,472000.0,47200.0
2768,80130715,588000.0,58800.0
2769,80130741,0.0,0.0
2770,80130748,0.0,0.0
2771,80130806,0.0,0.0
2772,80130813,201000.0,20100.0
2773,80130814,0.0,0.0
2774,80130845,0.0,0.0
2775,80130850,0.0,0.0
2776,80130883,0.0,0.0
2777,80130887,0.0,0.0
2778,80130892,0.0,0.0
2779,80130893,0.0,0.0
2780,80130930,0.0,0.0
2781,80130931,0.0,0.0
2782,80130932,0.0,0.0
2783,80130945,0.0,0.0
2784,80130954,0.0,0.0
2785,80131000,0.0,0.0
2786,80131004,3816000.0,381600.0
2787,80131017,0.0,0.0
2788,80131025,0.0,0.0
2789,80131042,0.0,0.0
2790,80131065,0.0,0.0
2791,80131083,0.0,0.0
2792,80131087,0.0,0.0
2793,80131090,177000.0,17700.0
2794,80131118,0.0,0.0
2795,80131125,0.0,0.0
2796,80131143,0.0,0.0
2797,80131144,3766000.0,376600.0
2798,80131145,0.0,0.0
2799,80131159,0.0,0.0
2800,80131168,0.0,0.0
2801,80131173,0.0,0.0
2802,80131180,0.0,0.0
2803,80131182,0.0,0.0
2804,80131184,0.0,0.0
2805,80131185,0.0,0.0
2806,80131187,0.0,0.0
2807,80131207,0.0,0.0
2808,80131215,0.0,0.0
2809,80131216,0.0,0.0
2810,80131227,0.0,0.0
2811,80131230,176000.0,17600.0
2812,80131234,0.0,0.0
2813,80131239,647000.0,64700.0
2814,80131242,0.0,0.0
2815,80131270,0.0,0.0
2816,80131271,0.0,0.0
2817,80131275,0.0,0.0
2818,80131276,0.0,0.0
2819,80131287,0.0,0.0
2820,80131292,104000.0,10400.0
2821,80131298,0.0,0.0
2822,80131300,0.0,0.0
2823,80131301,0.0,0.0
2824,80131307,0.0,0.0
2825,80131308,0.0,0.0
2826,80131314,0.0,0.0
2827,80131322,0.0,0.0
2828,80131327,0.0,0.0
2829,80131331,0.0,0.0
2830,80131345,0.0,0.0
2831,80131354,0.0,0.0
2832,80131355,0.0,0.0
2833,80131370,0.0,0.0
2834,80131377,0.0,0.0
2835,80131378,0.0,0.0
2836,80131382,0.0,0.0
2837,80131384,0.0,0.0
2838,80131403,0.0,0.0
2839,80131404,0.0,0.0
2840,80131423,0.0,0.0
2841,80131424,0.0,0.0
2842,80131431,0.0,0.0
2843,80131432,0.0,0.0
2844,80131433,0.0,0.0
2845,80131434,0.0,0.0
2846,80131435,0.0,0.0
2847,80131436,0.0,0.0
2848,80131437,0.0,0.0
2849,80131438,0.0,0.0
2850,80131439,0.0,0.0
2851,80131440,0.0,0.0
2852,80131441,0.0,0.0
2853,80131442,0.0,0.0
2854,80131443,0.0,0.0
2855,80131444,0.0,0.0
2856,80131446,0.0,0.0
2857,80131448,325000.0,32500.0
2858,80131449,0.0,0.0
2859,80131450,0.0,0.0
2860,80131451,0.0,0.0
2861,80131452,0.0,0.0
2862,80131453,0.0,0.0
2863,80131454,0.0,0.0
2864,80131455,0.0,0.0
2865,80131456,0.0,0.0
2866,80131457,0.0,0.0
2867,80131458,0.0,0.0
2868,80131459,0.0,0.0
2869,80131460,0.0,0.0
2870,80131461,0.0,0.0
2871,80131462,0.0,0.0
2872,80131463,0.0,0.0
2873,80131464,0.0,0.0
2874,80131465,0.0,0.0
2875,80131466,0.0,0.0
2876,80131467,0.0,0.0
2877,80131468,0.0,0.0
2878,80131469,0.0,0.0
2879,80131470,0.0,0.0
2880,80131471,0.0,0.0
2881,80131472,0.0,0.0
2882,80131473,0.0,0.0
2883,80131474,0.0,0.0
2884,80131475,0.0,0.0
2885,80131476,0.0,0.0
2886,80131477,0.0,0.0
2887,80131478,0.0,0.0
2888,80131479,0.0,0.0
2889,80131480,0.0,0.0
2890,80131481,0.0,0.0
2891,80131482,0.0,0.0
2892,80131483,0.0,0.0
2893,80131485,0.0,0.0
2894,80131486,0.0,0.0
2895,80131487,0.0,0.0
2896,80131489,0.0,0.0
2897,80131490,0.0,0.0
2898,80131491,0.0,0.0
2899,80131492,0.0,0.0
2900,80131493,0.0,0.0
2901,80131494,0.0,0.0
2902,80131495,0.0,0.0
2903,80131496,0.0,0.0
2904,80131497,0.0,0.0
2905,80131499,0.0,0.0
2906,80131500,0.0,0.0
2907,80131501,1058000.0,105800.0
2908,80131502,2026000.0,202600.0
2909,80131503,0.0,0.0
2910,80131504,0.0,0.0
2911,80131505,0.0,0.0
2912,80131506,0.0,0.0
2913,80131507,0.0,0.0
2914,80131508,0.0,0.0
2915,80131509,1009000.0,100900.0
2916,80131510,796000.0,79600.0
2917,80131511,0.0,0.0
2918,80131512,0.0,0.0
2919,80131513,0.0,0.0
2920,80131514,0.0,0.0
2921,80131515,0.0,0.0
2922,80131516,0.0,0.0
2923,80131517,0.0,0.0
2924,80131518,0.0,0.0
2925,80131519,0.0,0.0
2926,80131520,0.0,0.0
2927,80131521,0.0,0.0
2928,80131522,0.0,0.0
2929,80131523,0.0,0.0
2930,80131524,0.0,0.0
2931,80131526,0.0,0.0
2932,80131527,0.0,0.0
2933,80131528,0.0,0.0
2934,80131529,0.0,0.0
2935,80131530,0.0,0.0
2936,80131532,0.0,0.0
2937,80131533,0.0,0.0
2938,80131534,0.0,0.0
2939,80131535,0.0,0.0
2940,80131536,0.0,0.0
2941,80131537,0.0,0.0
2942,80131539,0.0,0.0
2943,80131540,0.0,0.0
2944,80131541,0.0,0.0
2945,80131542,0.0,0.0
2946,80131543,0.0,0.0
2947,80131544,0.0,0.0
2948,80131545,0.0,0.0
2949,80131546,0.0,0.0
2950,80131547,0.0,0.0
2951,80131548,0.0,0.0
2952,80131549,0.0,0.0
2953,80131550,0.0,0.0
2954,80131551,0.0,0.0
2955,80131552,0.0,0.0
2956,80131553,0.0,0.0
2957,80131555,0.0,0.0
2958,80131556,0.0,0.0
2959,80131557,0.0,0.0
2960,80131558,0.0,0.0
2961,80131559,0.0,0.0
2962,80131560,0.0,0.0
2963,80131561,0.0,0.0
2964,80131562,0.0,0.0
2965,80131563,0.0,0.0
2966,80131564,0.0,0.0
2967,80131565,0.0,0.0
2968,80131566,0.0,0.0
2969,80131567,0.0,0.0
2970,80131568,0.0,0.0
2971,80131569,0.0,0.0
2972,80131570,0.0,0.0
2973,80131571,0.0,0.0
2974,80131572,0.0,0.0
2975,80131573,0.0,0.0
2976,80131574,0.0,0.0
2977,80131575,0.0,0.0
2978,80131576,0.0,0.0
2979,80131577,0.0,0.0
2980,80131578,0.0,0.0
2981,80131579,0.0,0.0
2982,80131580,0.0,0.0
2983,80131581,0.0,0.0
2984,80131582,0.0,0.0
2985,80131583,0.0,0.0
2986,80131584,0.0,0.0
2987,80131585,0.0,0.0
2988,80131586,0.0,0.0
2989,80131587,0.0,0.0
2990,80131588,0.0,0.0
2991,80131589,0.0,0.0
2992,80131590,0.0,0.0
2993,80131591,0.0,0.0
2994,80131592,0.0,0.0
2995,80131593,0.0,0.0
2996,80131594,0.0,0.0
2997,80131595,0.0,0.0
2998,80131596,0.0,0.0
2999,80131597,0.0,0.0
3000,80131598,0.0,0.0
3001,80131599,0.0,0.0
3002,80131600,0.0,0.0
3003,80131601,0.0,0.0
3004,80131602,0.0,0.0
3005,80131603,0.0,0.0
3006,80131604,0.0,0.0
3007,80131605,0.0,0.0
3008,80131606,0.0,0.0
3009,80131607,0.0,0.0
3010,80131608,0.0,0.0
3011,80131609,0.0,0.0
3012,80131610,0.0,0.0
3013,80131611,0.0,0.0
3014,80131612,0.0,0.0
3015,80131613,0.0,0.0
3016,80131614,0.0,0.0
3017,80131615,0.0,0.0
3018,80131616,0.0,0.0
3019,80131617,0.0,0.0
3020,80131618,0.0,0.0
3021,80131619,0.0,0.0
3022,80131620,0.0,0.0
3023,80131621,0.0,0.0
3024,80131622,0.0,0.0
3025,80131623,0.0,0.0
3026,80131624,0.0,0.0
3027,80131625,0.0,0.0
3028,80131626,0.0,0.0
3029,80131627,0.0,0.0
3030,80131628,0.0,0.0
3031,80131629,0.0,0.0
3032,80131630,0.0,0.0
3033,80131631,0.0,0.0
3034,80131632,0.0,0.0
3035,80131633,0.0,0.0
3036,80131634,0.0,0.0
3037,80131635,0.0,0.0
3038,80131636,0.0,0.0
3039,80131637,0.0,0.0
3040,80131638,0.0,0.0
3041,80131639,0.0,0.0
3042,80131640,0.0,0.0
3043,80131641,0.0,0.0
3044,80131642,0.0,0.0
3045,80131643,0.0,0.0
3046,80131644,0.0,0.0
3047,80131645,101000.0,10100.0
3048,80131646,0.0,0.0
3049,80131647,0.0,0.0
3050,80131648,0.0,0.0
3051,80131649,0.0,0.0
3052,80131650,0.0,0.0
3053,80131651,0.0,0.0
3054,80131652,0.0,0.0
3055,80131653,0.0,0.0
3056,80131654,0.0,0.0
3057,80131655,0.0,0.0
3058,80131656,0.0,0.0
3059,80131657,0.0,0.0
3060,80131658,0.0,0.0
3061,80131659,0.0,0.0
3062,80131660,0.0,0.0
3063,80131661,0.0,0.0
3064,80131662,0.0,0.0
3065,80131663,0.0,0.0
3066,80131664,0.0,0.0
3067,80131665,0.0,0.0
3068,80131666,0.0,0.0
3069,80131667,0.0,0.0
3070,80131668,0.0,0.0
3071,80131669,0.0,0.0
3072,80131670,0.0,0.0
3073,80131671,0.0,0.0
3074,80131672,0.0,0.0
3075,80131673,0.0,0.0
3076,80131674,0.0,0.0
3077,80131675,0.0,0.0
3078,80131676,0.0,0.0
3079,80131677,0.0,0.0
3080,80131678,470000.0,47000.0
3081,80131679,0.0,0.0
3082,80131680,0.0,0.0
3083,80131681,0.0,0.0
3084,80131682,0.0,0.0
3085,80131683,0.0,0.0
3086,80131684,0.0,0.0
3087,80131685,0.0,0.0
3088,80131686,0.0,0.0
3089,80131687,0.0,0.0
3090,80131688,0.0,0.0
3091,80131689,0.0,0.0
3092,80131690,0.0,0.0
3093,80131691,0.0,0.0
3094,80131692,0.0,0.0
3095,80131693,0.0,0.0
3096,80131694,0.0,0.0
3097,80131695,0.0,0.0
3098,80131696,0.0,0.0
3099,80131697,0.0,0.0
3100,80131698,0.0,0.0
3101,80131699,0.0,0.0
3102,80131700,0.0,0.0
3103,80131701,0.0,0.0
3104,80131702,0.0,0.0
3105,80131703,0.0,0.0
3106,80131704,0.0,0.0
3107,80131705,0.0,0.0
3108,80131706,0.0,0.0
3109,80131707,0.0,0.0
3110,80131708,0.0,0.0
3111,80131709,0.0,0.0
3112,80131710,0.0,0.0
3113,80131711,0.0,0.0
3114,80131712,0.0,0.0
3115,80131713,0.0,0.0
3116,80131714,0.0,0.0
3117,80131715,0.0,0.0
3118,80131716,0.0,0.0
3119,80131717,0.0,0.0
3120,80131718,0.0,0.0
3121,80131719,0.0,0.0
3122,80131720,0.0,0.0
3123,80131721,0.0,0.0
3124,80131722,0.0,0.0
3125,80131723,0.0,0.0
3126,80131724,0.0,0.0
3127,80131725,0.0,0.0
3128,80131726,0.0,0.0
3129,80131727,0.0,0.0
3130,80131728,0.0,0.0
3131,80131729,0.0,0.0
3132,80131730,0.0,0.0
3133,80131731,0.0,0.0
3134,80131732,0.0,0.0
3135,80131733,0.0,0.0
3136,80131734,0.0,0.0
3137,80131735,0.0,0.0
3138,80131736,0.0,0.0
3139,80131737,0.0,0.0
3140,80131738,82400000.0,8240000.0
3141,80131739,0.0,0.0
3142,80131740,0.0,0.0
3143,80131741,0.0,0.0
3144,80131742,0.0,0.0
3145,80131743,0.0,0.0
3146,80131744,0.0,0.0
3147,80131745,0.0,0.0
3148,80131746,0.0,0.0
3149,80131747,0.0,0.0
3150,80131748,0.0,0.0
3151,80131749,0.0,0.0
3152,80131750,0.0,0.0
3153,80131751,0.0,0.0
3154,80131752,0.0,0.0
3155,80131753,0.0,0.0
3156,80131754,0.0,0.0
3157,80131755,0.0,0.0
3158,80131756,0.0,0.0
3159,80131757,0.0,0.0
3160,80131758,0.0,0.0
3161,80131759,0.0,0.0
3162,80131760,0.0,0.0
3163,80131761,0.0,0.0
3164,80131762,0.0,0.0
3165,80131763,0.0,0.0
3166,80131764,0.0,0.0
3167,80131765,0.0,0.0
3168,80131766,0.0,0.0
3169,80131767,0.0,0.0
3170,80131768,0.0,0.0
3171,80131769,0.0,0.0
3172,80131770,0.0,0.0
3173,80131771,0.0,0.0
3174,80131772,0.0,0.0
3175,80131773,0.0,0.0
3176,80131774,0.0,0.0
3177,80131775,0.0,0.0
3178,80131776,0.0,0.0
3179,80131777,0.0,0.0
3180,80131778,0.0,0.0
3181,80131779,0.0,0.0
3182,80131780,0.0,0.0
3183,80131781,0.0,0.0
3184,80131782,0.0,0.0
3185,80131783,0.0,0.0
3186,80131784,0.0,0.0
3187,80131785,0.0,0.0
3188,80131786,0.0,0.0
3189,80131787,0.0,0.0
3190,80131788,0.0,0.0
3191,80131789,0.0,0.0
3192,80131790,0.0,0.0
3193,80131791,0.0,0.0
3194,80131792,0.0,0.0
3195,80131793,0.0,0.0
3196,80131794,0.0,0.0
3197,80131795,0.0,0.0
3198,80131796,0.0,0.0
3199,80131797,0.0,0.0
3200,80131798,0.0,0.0
3201,80131800,0.0,0.0
3202,80131801,0.0,0.0
3203,80131802,0.0,0.0
3204,80131803,0.0,0.0
3205,80131804,0.0,0.0
3206,80131805,0.0,0.0
3207,80131806,0.0,0.0
3208,80131807,0.0,0.0
3209,80131808,0.0,0.0
3210,80131809,0.0,0.0
3211,80131810,0.0,0.0
3212,80131811,0.0,0.0
3213,80131812,0.0,0.0
3214,80131813,0.0,0.0
3215,80131814,0.0,0.0
3216,80131815,0.0,0.0
3217,80131816,0.0,0.0
3218,80131817,0.0,0.0
3219,80131818,0.0,0.0
3220,80131819,0.0,0.0
3221,80131820,0.0,0.0
3222,80131821,0.0,0.0
3223,80131822,0.0,0.0
3224,80131823,0.0,0.0
3225,80131824,0.0,0.0
3226,80131825,0.0,0.0
3227,80131826,0.0,0.0
3228,80131827,0.0,0.0
3229,80131828,0.0,0.0
3230,80131829,0.0,0.0
3231,80131830,0.0,0.0
3232,80131831,0.0,0.0
3233,80131832,0.0,0.0
3234,80131833,0.0,0.0
3235,80131834,0.0,0.0
3236,80131835,0.0,0.0
3237,80131836,0.0,0.0
3238,80131838,0.0,0.0
3239,80131839,0.0,0.0
3240,80131840,0.0,0.0
3241,80131841,0.0,0.0
3242,80131842,0.0,0.0
3243,80131843,0.0,0.0
3244,80131844,0.0,0.0
3245,80131845,0.0,0.0
3246,80131847,0.0,0.0
3247,80131848,0.0,0.0
3248,80131849,1727000.0,172700.0
3249,80131850,0.0,0.0
3250,80131851,0.0,0.0
3251,80131852,0.0,0.0
3252,80131853,0.0,0.0
3253,80131854,0.0,0.0
3254,80131855,0.0,0.0
3255,80131856,0.0,0.0
3256,80131857,0.0,0.0
3257,80131858,0.0,0.0
3258,80131859,0.0,0.0
3259,80131860,0.0,0.0
3260,80131861,0.0,0.0
3261,80131862,0.0,0.0
3262,80131863,0.0,0.0
3263,80131864,0.0,0.0
3264,80131866,0.0,0.0
3265,80131867,0.0,0.0
3266,80131868,0.0,0.0
3267,80131869,0.0,0.0
3268,80131870,0.0,0.0
3269,80131872,0.0,0.0
3270,80131873,0.0,0.0
3271,80131874,0.0,0.0
3272,80131875,0.0,0.0
3273,80131876,0.0,0.0
3274,80131877,0.0,0.0
3275,80131878,0.0,0.0
3276,80131879,0.0,0.0
3277,80131880,0.0,0.0
3278,80131881,0.0,0.0
3279,80131882,0.0,0.0
3280,80131883,0.0,0.0
3281,80131884,0.0,0.0
3282,80131885,0.0,0.0
3283,80131886,0.0,0.0
3284,80131887,0.0,0.0
3285,80131888,0.0,0.0
3286,80131889,0.0,0.0
3287,80131890,0.0,0.0
3288,80131891,0.0,0.0
3289,80131892,0.0,0.0
3290,80131893,0.0,0.0
3291,80131894,0.0,0.0
3292,80131895,0.0,0.0
3293,80131896,0.0,0.0
3294,80131897,0.0,0.0
3295,80131898,0.0,0.0
3296,80131899,0.0,0.0
3297,80131901,0.0,0.0
3298,80131902,0.0,0.0
3299,80131903,0.0,0.0
3300,80131904,0.0,0.0
3301,80131905,0.0,0.0
3302,80131906,0.0,0.0
3303,80131907,0.0,0.0
3304,80131908,0.0,0.0
3305,80131909,0.0,0.0
3306,80131910,0.0,0.0
3307,80131911,0.0,0.0
3308,80131912,0.0,0.0
3309,80131913,0.0,0.0
3310,80131914,0.0,0.0
3311,80131915,0.0,0.0
3312,80131916,0.0,0.0
3313,80131917,0.0,0.0
3314,80131918,0.0,0.0
3315,80131919,0.0,0.0
3316,80131920,0.0,0.0
3317,80131921,0.0,0.0
3318,80131922,0.0,0.0
3319,80131923,0.0,0.0
3320,80131924,690000.0,69000.0
3321,80131925,0.0,0.0
3322,80131926,0.0,0.0
3323,80131927,0.0,0.0
3324,80131928,0.0,0.0
3325,80131929,0.0,0.0
3326,80131930,0.0,0.0
3327,80131931,0.0,0.0
3328,80131932,0.0,0.0
3329,80131934,0.0,0.0
3330,80131935,0.0,0.0
3331,80131936,0.0,0.0
3332,80131937,0.0,0.0
3333,80131938,0.0,0.0
3334,80131939,0.0,0.0
3335,80131940,149000.0,14900.0
3336,80131941,0.0,0.0
3337,80131942,0.0,0.0
3338,80131943,0.0,0.0
3339,80131944,0.0,0.0
3340,80131945,0.0,0.0
3341,80131946,0.0,0.0
3342,80131948,0.0,0.0
3343,80131949,0.0,0.0
3344,80131950,0.0,0.0
3345,80131951,0.0,0.0
3346,80131952,0.0,0.0
3347,80131953,0.0,0.0
3348,80131954,0.0,0.0
3349,80131955,0.0,0.0
3350,80131956,0.0,0.0
3351,80131957,0.0,0.0
3352,80131958,0.0,0.0
3353,80131959,0.0,0.0
3354,80131960,0.0,0.0
3355,80131961,0.0,0.0
3356,80131962,0.0,0.0
3357,80131963,0.0,0.0
3358,80131964,0.0,0.0
3359,80131965,0.0,0.0
3360,80131966,0.0,0.0
3361,80131967,0.0,0.0
3362,80131968,0.0,0.0
3363,80131969,0.0,0.0
3364,80131970,0.0,0.0
3365,80131971,0.0,0.0
3366,80131972,0.0,0.0
3367,80131973,0.0,0.0
3368,80131974,0.0,0.0
3369,80131975,0.0,0.0
3370,80131976,0.0,0.0
3371,80131977,0.0,0.0
3372,80131978,0.0,0.0
3373,80131979,0.0,0.0
3374,80131980,0.0,0.0
3375,80131981,0.0,0.0
3376,80131982,0.0,0.0
3377,80131983,0.0,0.0
3378,80131984,0.0,0.0
3379,80131985,0.0,0.0
3380,80131986,0.0,0.0
3381,80131987,0.0,0.0
3382,80131989,0.0,0.0
3383,80131991,0.0,0.0
3384,80131992,0.0,0.0
3385,80131993,0.0,0.0
3386,80131994,0.0,0.0
3387,80131996,0.0,0.0
3388,80131997,0.0,0.0
3389,80131998,0.0,0.0
3390,80131999,0.0,0.0
3391,80132000,0.0,0.0
3392,80132001,0.0,0.0
3393,80132002,0.0,0.0
3394,80132004,0.0,0.0
3395,80132005,0.0,0.0
3396,80132006,0.0,0.0
3397,80132007,0.0,0.0
3398,80132008,0.0,0.0
3399,80132009,0.0,0.0
3400,80132010,0.0,0.0
3401,80132011,0.0,0.0
3402,80132012,0.0,0.0
3403,80132013,0.0,0.0
3404,80132014,0.0,0.0
3405,80132015,0.0,0.0
3406,80132016,0.0,0.0
3407,80132017,0.0,0.0
3408,80132018,0.0,0.0
3409,80132019,0.0,0.0
3410,80132020,0.0,0.0
3411,80132021,0.0,0.0
3412,80132022,0.0,0.0
3413,80132023,0.0,0.0
3414,80132024,0.0,0.0
3415,80132025,0.0,0.0
3416,80132026,0.0,0.0
3417,80132027,0.0,0.0
3418,80132028,0.0,0.0
3419,80132029,0.0,0.0
3420,80132030,0.0,0.0
3421,80132032,0.0,0.0
3422,80132033,0.0,0.0
3423,80132034,0.0,0.0
3424,80132035,0.0,0.0
3425,80132036,0.0,0.0
3426,80132037,0.0,0.0
3427,80132038,0.0,0.0
3428,80132039,0.0,0.0
3429,80132040,0.0,0.0
3430,80132041,0.0,0.0
3431,80132042,0.0,0.0
3432,80132043,0.0,0.0
3433,80132044,0.0,0.0
3434,80132045,0.0,0.0
3435,80132046,0.0,0.0
3436,80132047,0.0,0.0
3437,80132048,0.0,0.0
3438,80132049,0.0,0.0
3439,80132050,0.0,0.0
3440,80132051,0.0,0.0
3441,80132052,0.0,0.0
3442,80132053,0.0,0.0
3443,80132054,0.0,0.0
3444,80132055,0.0,0.0
3445,80132056,0.0,0.0
3446,80132057,0.0,0.0
3447,80132058,0.0,0.0
3448,80132059,0.0,0.0
3449,80132060,0.0,0.0
3450,80132061,0.0,0.0
3451,80132062,0.0,0.0
3452,80132063,0.0,0.0
3453,80132065,0.0,0.0
3454,80132066,0.0,0.0
3455,80132067,0.0,0.0
3456,80132068,0.0,0.0
3457,80132069,0.0,0.0
3458,80132070,0.0,0.0
3459,80132071,0.0,0.0
3460,80132072,0.0,0.0
3461,80132073,0.0,0.0
3462,80132074,0.0,0.0
3463,80132075,0.0,0.0
3464,80132076,0.0,0.0
3465,80132077,0.0,0.0
3466,80132078,0.0,0.0
3467,80132079,0.0,0.0
3468,80132080,0.0,0.0
3469,80132081,0.0,0.0
3470,80132082,0.0,0.0
3471,80132083,0.0,0.0
3472,80132084,0.0,0.0
3473,80132085,0.0,0.0
3474,80132086,0.0,0.0
3475,80132087,0.0,0.0
3476,80132088,0.0,0.0
3477,80132089,0.0,0.0
3478,80132090,0.0,0.0
3479,80132091,0.0,0.0
3480,80132092,0.0,0.0
3481,80132093,0.0,0.0
3482,80132094,0.0,0.0
3483,80132096,0.0,0.0
3484,80132097,0.0,0.0
3485,80132098,0.0,0.0
3486,80132099,0.0,0.0
3487,80132100,0.0,0.0
3488,80132101,0.0,0.0
3489,80132102,0.0,0.0
3490,80132103,0.0,0.0
3491,80132104,0.0,0.0
3492,80132105,0.0,0.0
3493,80132106,0.0,0.0
3494,80132107,0.0,0.0
3495,80132108,0.0,0.0
3496,80132109,0.0,0.0
3497,80132110,0.0,0.0
3498,80132111,0.0,0.0
3499,80132113,0.0,0.0
3500,80132114,0.0,0.0
3501,80132115,0.0,0.0
3502,80132116,0.0,0.0
3503,80132117,0.0,0.0
3504,80132118,0.0,0.0
3505,80132119,0.0,0.0
3506,80132120,0.0,0.0
3507,80132121,0.0,0.0
3508,80132122,0.0,0.0
3509,80132123,0.0,0.0
3510,80132124,0.0,0.0
3511,80132125,0.0,0.0
3512,80132126,0.0,0.0
3513,80132127,0.0,0.0
3514,80132128,0.0,0.0
3515,80132129,0.0,0.0
3516,80132130,0.0,0.0
3517,80132131,0.0,0.0
3518,80132132,0.0,0.0
3519,80132133,0.0,0.0
3520,80132134,0.0,0.0
3521,80132135,0.0,0.0
3522,80132136,0.0,0.0
3523,80132137,0.0,0.0
3524,80132138,0.0,0.0
3525,80132139,0.0,0.0
3526,80132140,0.0,0.0
3527,80132141,0.0,0.0
3528,80132142,0.0,0.0
3529,80132143,0.0,0.0
3530,80132144,0.0,0.0
3531,80132145,0.0,0.0
3532,80132146,0.0,0.0
3533,80132147,0.0,0.0
3534,80132148,0.0,0.0
3535,80132149,0.0,0.0
3536,80132150,0.0,0.0
3537,80132151,0.0,0.0
3538,80132152,0.0,0.0
3539,80132154,0.0,0.0
3540,80132155,0.0,0.0
3541,80132156,0.0,0.0
3542,80132157,0.0,0.0
3543,80132158,0.0,0.0
3544,80132159,0.0,0.0
3545,80132160,0.0,0.0
3546,80132161,0.0,0.0
3547,80132162,0.0,0.0
3548,80132163,0.0,0.0
3549,80132164,0.0,0.0
3550,80132165,0.0,0.0
3551,80132166,0.0,0.0
3552,80132167,0.0,0.0
3553,80132168,0.0,0.0
3554,80132169,0.0,0.0
3555,80132170,0.0,0.0
3556,80132171,0.0,0.0
3557,80132172,0.0,0.0
3558,80132173,0.0,0.0
3559,80132174,0.0,0.0
3560,80132175,0.0,0.0
3561,80132176,0.0,0.0
3562,80132177,0.0,0.0
3563,80132178,0.0,0.0
3564,80132179,0.0,0.0
3565,80132180,0.0,0.0
3566,80132181,0.0,0.0
3567,80132182,0.0,0.0
3568,80132184,0.0,0.0
3569,80132185,0.0,0.0
3570,80132188,0.0,0.0
3571,80132189,0.0,0.0
3572,80132190,0.0,0.0
3573,80132192,0.0,0.0
3574,80132193,0.0,0.0
3575,80132194,0.0,0.0
3576,80132195,0.0,0.0
3577,80132196,0.0,0.0
3578,80132197,0.0,0.0
3579,80132198,0.0,0.0
3580,80132199,0.0,0.0
3581,80132200,0.0,0.0
3582,80132201,0.0,0.0
3583,80132202,0.0,0.0
3584,80132203,0.0,0.0
3585,80132204,0.0,0.0
3586,80132205,0.0,0.0
3587,80132206,0.0,0.0
3588,80132207,0.0,0.0
3589,80132208,0.0,0.0
3590,80132209,0.0,0.0
3591,80132210,0.0,0.0
3592,80132211,0.0,0.0
3593,80132212,0.0,0.0
3594,80132213,0.0,0.0
3595,80132214,0.0,0.0
3596,80132215,0.0,0.0
3597,80132216,0.0,0.0
3598,80132217,0.0,0.0
3599,80132218,0.0,0.0
3600,80132219,0.0,0.0
3601,80132220,0.0,0.0
3602,80132221,0.0,0.0
3603,80132222,0.0,0.0
3604,80132223,0.0,0.0
3605,80132224,2000.0,200.0
3606,80132225,0.0,0.0
3607,80132226,0.0,0.0
3608,80132227,0.0,0.0
3609,80132228,0.0,0.0
3610,80132229,0.0,0.0
3611,80132230,0.0,0.0
3612,80132231,0.0,0.0
3613,80132232,0.0,0.0
3614,80132233,0.0,0.0
3615,80132234,0.0,0.0
3616,80132235,0.0,0.0
3617,80132236,0.0,0.0
3618,80132237,0.0,0.0
3619,80132238,0.0,0.0
3620,80132239,0.0,0.0
3621,80132240,0.0,0.0
3622,80132241,0.0,0.0
3623,80132242,0.0,0.0
3624,80132243,0.0,0.0
3625,80132244,0.0,0.0
3626,80132245,0.0,0.0
3627,80132246,0.0,0.0
3628,80132247,0.0,0.0
3629,80132248,0.0,0.0
3630,80132249,0.0,0.0
3631,80132250,0.0,0.0
3632,80132251,0.0,0.0
3633,80132252,0.0,0.0
3634,80132253,0.0,0.0
3635,80132254,0.0,0.0
3636,80132255,0.0,0.0
3637,80132256,0.0,0.0
3638,80132259,0.0,0.0
3639,80132260,0.0,0.0
3640,80132261,0.0,0.0
3641,80132262,0.0,0.0
3642,80132263,0.0,0.0
3643,80132264,0.0,0.0
3644,80132265,0.0,0.0
3645,80132266,0.0,0.0
3646,80132267,0.0,0.0
3647,80132268,0.0,0.0
3648,80132269,0.0,0.0
3649,80132270,0.0,0.0
3650,80132271,0.0,0.0
3651,80132272,793000.0,79300.0
3652,80132273,0.0,0.0
3653,80132274,0.0,0.0
3654,80132275,0.0,0.0
3655,80132276,0.0,0.0
3656,80132277,0.0,0.0
3657,80132278,0.0,0.0
3658,80132279,0.0,0.0
3659,80132280,0.0,0.0
3660,80132281,0.0,0.0
3661,80132282,0.0,0.0
3662,80132283,0.0,0.0
3663,80132284,0.0,0.0
3664,80132285,0.0,0.0
3665,80132286,0.0,0.0
3666,80132287,0.0,0.0
3667,80132288,0.0,0.0
3668,80132289,0.0,0.0
3669,80132290,0.0,0.0
3670,80132291,0.0,0.0
3671,80132292,0.0,0.0
3672,80132293,0.0,0.0
3673,80132294,0.0,0.0
3674,80132295,0.0,0.0
3675,80132296,0.0,0.0
3676,80132297,0.0,0.0
3677,80132298,0.0,0.0
3678,80132299,0.0,0.0
3679,80132300,0.0,0.0
3680,80132301,0.0,0.0
